 ,Area,Mean,Min,Max,Angle,Length
1,8.601,46.099,0,148,-34.875,18.536
2,6.158,64.845,0,181,-0.988,13.366
3,2.601,13.224,0,111,-38.290,5.578
4,7.008,28.242,0,140,0.868,15.209
5,5.734,31.935,0,135,-80.538,12.614
