 ,Area,Mean,Min,Max,Angle,Length
1,12.848,94.934,56,138,-101.402,27.971
2,4.407,100.361,68,145,-9.689,9.584
3,27.501,40.500,0,195,73.174,59.699
4,6.371,82.783,55,119,-15.422,13.863
5,23.891,87.771,63,155,69.444,49.217
6,5.256,96.808,71,146,-19.885,11.516
7,10.193,83.172,53,154,36.384,21.752
8,5.150,100.082,57,186,-50.042,11.122
9,10.937,110.772,81,166,91.123,23.507
10,7.008,123.879,81,201,3.468,15.235
11,9.450,89.461,56,128,92.573,20.528
12,5.097,106.938,73,172,2.386,11.070
