 ,Area,Mean,Min,Max,Angle,Length
1,7.575,36.206,0,137,10.273,24.788
2,7.901,43.600,0,169,-43.336,25.988
3,7.018,32.497,0,143,23.348,23.079
4,6.228,46.545,17,111,-57.496,20.425
