191.299911499,103.175
191.603515625,103.65
191.907119751,97.2
192.210693359,103.45
192.514251709,97.5
192.817810059,103.775
193.121368408,103.55
193.42489624,106.075
193.728408813,99.05
194.031936646,100.075
194.33543396,94.575
194.638916016,112.575
194.94241333,98.425
195.245880127,97.45
195.549331665,95.525
195.852767944,98.4
196.156204224,171.65
196.459625244,166.7
196.763015747,168.475
197.066436768,172.875
197.369812012,166.575
197.673187256,173.725
197.9765625,164.375
198.279922485,168.2
198.583251953,165.875
198.886581421,167.125
199.18989563,175.5
199.493209839,170.875
199.79649353,163.05
200.09979248,173.375
200.403076172,168.125
200.706314087,168.675
201.009567261,169.9
201.312820435,172.875
201.616027832,162.45
201.919235229,154.225
202.222457886,161.2
202.525634766,168.575
202.828826904,159.05
203.132003784,161.275
203.435150146,160.975
203.738296509,159.175
204.041412354,159.725
204.344558716,165.85
204.647659302,166.3
204.950759888,167.675
205.253845215,167.05
205.556930542,162.25
205.859985352,162.1
206.163024902,162.25
206.466079712,162.325
206.769104004,168.575
207.072113037,166.8
207.375137329,162.125
207.678131104,161.725
207.981109619,164.5
208.284088135,162.975
208.587036133,165.375
208.889984131,167.575
209.19291687,166.175
209.495849609,166.825
209.798751831,165.725
210.101654053,169.5
210.404556274,165.075
210.707427979,162.65
211.010269165,172.975
211.31312561,170.025
211.615982056,170.6
211.918807983,171.0
212.221618652,166.6
212.524429321,161.925
212.827224731,173.3
213.130004883,170.775
213.432769775,168.525
213.735534668,165.35
214.038269043,171.2
214.341003418,166.45
214.643737793,172.2
214.946456909,176.0
215.249145508,175.4
215.551834106,177.525
215.854507446,175.4
216.157165527,175.95
216.45980835,175.6
216.762451172,177.525
217.065078735,179.4
217.36769104,175.275
217.670303345,182.325
217.972885132,185.75
218.275466919,181.5
218.578048706,178.325
218.880599976,187.925
219.183120728,187.675
219.485656738,187.15
219.788192749,192.025
220.090682983,203.55
220.393188477,214.55
220.695663452,238.225
220.998138428,251.475
221.300582886,279.1
221.603042603,298.35
221.905487061,326.7
222.207901001,358.525
222.510299683,398.4
222.812728882,442.45
223.115097046,487.175
223.41746521,531.075
223.719848633,573.2
224.022171021,619.175
224.324508667,665.15
224.626846313,724.7
224.929168701,763.725
225.231460571,817.35
225.533737183,856.575
225.836013794,898.375
226.138290405,936.475
226.440536499,981.15
226.742767334,1023.675
227.044998169,1057.45
227.347213745,1082.1
227.649429321,1119.875
227.951629639,1139.3
228.253799438,1168.375
228.555953979,1187.075
228.858123779,1200.725
229.160263062,1231.45
229.462371826,1226.65
229.764511108,1241.55
230.066619873,1247.525
230.36869812,1274.15
230.670776367,1265.95
230.972854614,1294.275
231.274902344,1293.1
231.576950073,1331.15
231.878967285,1321.15
232.180999756,1343.525
232.48298645,1359.95
232.784988403,1369.675
233.086975098,1377.825
233.388946533,1390.45
233.69090271,1409.125
233.992858887,1413.35
234.294769287,1404.3
234.596694946,1412.35
234.898605347,1429.625
235.200500488,1419.8
235.502380371,1421.325
235.804244995,1421.325
236.106109619,1406.675
236.407958984,1413.175
236.709777832,1398.225
237.011581421,1410.2
237.313400269,1387.6
237.615203857,1402.85
237.916976929,1386.95
238.21875,1390.5
238.520507812,1380.325
238.822250366,1386.425
239.12399292,1371.65
239.425704956,1378.725
239.727401733,1354.8
240.02911377,1359.7
240.330780029,1351.75
240.632446289,1356.625
240.93409729,1352.8
241.23576355,1343.275
241.537384033,1361.375
241.839004517,1356.5
242.140594482,1356.225
242.442199707,1364.5
242.743774414,1355.175
243.045333862,1365.1
243.346923828,1349.8
243.648452759,1362.925
243.949966431,1360.875
244.251495361,1372.525
244.552993774,1369.65
244.854492188,1368.9
245.155975342,1364.475
245.457443237,1368.075
245.758880615,1363.25
246.060333252,1359.6
246.36177063,1356.725
246.66317749,1348.3
246.964569092,1351.225
247.265945435,1352.075
247.567337036,1338.55
247.86869812,1358.525
248.170059204,1356.45
248.471389771,1361.45
248.772705078,1375.8
249.074035645,1394.225
249.375335693,1395.375
249.676620483,1425.125
249.977890015,1427.95
250.279159546,1458.75
250.58039856,1468.225
250.881637573,1485.925
251.182876587,1498.475
251.484069824,1542.075
251.785263062,1573.0
252.086456299,1601.625
252.387619019,1621.55
252.688781738,1652.325
252.989929199,1681.0
253.291061401,1721.15
253.592178345,1744.375
253.893280029,1792.35
254.194366455,1825.65
254.49546814,1848.9
254.796524048,1865.775
255.097579956,1918.6
255.398620605,1933.975
255.699645996,1959.525
256.000640869,1976.575
256.30166626,2028.625
256.602661133,2070.525
256.903656006,2084.075
257.204589844,2100.6
257.505523682,2127.875
257.80645752,2144.925
258.107391357,2169.75
258.408294678,2197.975
258.709228516,2207.0
259.010070801,2226.425
259.310943604,2250.075
259.611846924,2236.875
259.912658691,2265.6
260.213500977,2268.85
260.514343262,2276.95
260.815124512,2283.65
261.115936279,2293.275
261.416717529,2321.375
261.717468262,2328.0
262.018218994,2337.075
262.318969727,2364.9
262.619689941,2392.925
262.920410156,2440.35
263.221130371,2480.2
263.521789551,2503.85
263.822479248,2567.775
264.123138428,2596.55
264.42376709,2643.5
264.72442627,2660.85
265.025054932,2676.55
265.325622559,2717.925
265.626251221,2733.775
265.926818848,2754.05
266.227386475,2754.475
266.527954102,2751.675
266.828460693,2793.025
267.12902832,2762.825
267.429534912,2782.65
267.730010986,2783.225
268.030517578,2771.925
268.330993652,2777.2
268.631439209,2782.2
268.931915283,2802.075
269.232299805,2810.725
269.532745361,2825.325
269.8331604,2831.75
270.133544922,2823.625
270.433929443,2840.075
270.734313965,2856.85
271.034637451,2875.65
271.334991455,2894.375
271.635314941,2946.1
271.935638428,2953.775
272.235931396,3001.375
272.536254883,3052.45
272.836486816,3100.8
273.136749268,3142.3
273.437011719,3227.325
273.737213135,3289.6
274.037445068,3353.425
274.337677002,3431.55
274.6378479,3503.05
274.938049316,3607.85
275.238220215,3681.325
275.538360596,3771.8
275.838500977,3847.225
276.138641357,3964.925
276.438751221,4002.925
276.738830566,4073.85
277.03894043,4130.7
277.338989258,4243.45
277.639038086,4329.275
277.939056396,4369.4
278.239105225,4432.25
278.539093018,4517.075
278.839141846,4570.8
279.139129639,4658.3
279.439086914,4739.475
279.739044189,4779.625
280.039001465,4878.525
280.338928223,4898.95
280.63885498,4992.725
280.938781738,5051.275
281.238647461,5076.55
281.538513184,5128.275
281.838409424,5167.925
282.138244629,5221.5
282.438079834,5246.025
282.737945557,5322.95
283.037719727,5348.625
283.337524414,5402.875
283.637298584,5407.375
283.937072754,5450.175
284.236816406,5523.375
284.536560059,5513.05
284.836303711,5558.25
285.136016846,5625.4
285.43572998,5640.15
285.735412598,5674.05
286.035064697,5695.0
286.334747314,5763.025
286.634368896,5764.975
286.933990479,5758.925
287.233642578,5752.0
287.533203125,5762.15
287.832824707,5734.25
288.132385254,5699.3
288.431945801,5619.15
288.731506348,5535.8
289.031036377,5442.7
289.330566406,5367.625
289.630065918,5368.025
289.92956543,5357.15
290.229034424,5451.725
290.528503418,5592.45
290.827941895,5728.7
291.127380371,5849.775
291.42678833,5977.675
291.726226807,6084.125
292.025604248,6122.75
292.324981689,6183.1
292.624359131,6190.45
292.923736572,6212.625
293.223052979,6243.525
293.522369385,6259.925
293.821685791,6261.975
294.12097168,6243.125
294.420257568,6228.475
294.719543457,6227.2
295.018768311,6226.95
295.318023682,6171.9
295.617248535,6155.45
295.916442871,6100.275
296.215667725,6074.575
296.514862061,5987.5
296.813995361,5826.9
297.11315918,5674.175
297.412322998,5565.95
297.711425781,5544.05
298.010559082,5689.875
298.309631348,5858.125
298.608734131,6028.425
298.907806396,6179.325
299.206848145,6314.125
299.505889893,6365.025
299.804901123,6449.575
300.103912354,6538.475
300.402954102,6603.95
300.701904297,6664.1
301.00088501,6714.4
301.299835205,6771.075
301.5987854,6799.725
301.897735596,6889.575
302.196624756,6933.9
302.495513916,7011.375
302.794403076,7031.125
303.093292236,7073.3
303.392120361,7135.675
303.690979004,7186.5
303.989837646,7223.65
304.288604736,7312.2
304.587402344,7263.05
304.886199951,7324.175
305.184967041,7358.725
305.483734131,7396.15
305.782501221,7419.1
306.081176758,7417.9
306.37991333,7470.75
306.678619385,7466.75
306.977294922,7527.075
307.275970459,7530.625
307.574645996,7522.725
307.873260498,7507.275
308.171875,7542.375
308.470489502,7535.425
308.769104004,7460.525
309.067687988,7453.55
309.366241455,7470.8
309.664794922,7435.95
309.963348389,7457.8
310.261871338,7441.225
310.560394287,7456.25
310.858856201,7463.325
311.157348633,7511.85
311.455810547,7505.925
311.754272461,7534.475
312.052703857,7582.45
312.351135254,7593.075
312.649536133,7607.825
312.947937012,7578.7
313.246307373,7596.55
313.544647217,7615.825
313.843017578,7582.325
314.141387939,7567.225
314.439697266,7591.25
314.738006592,7510.7
315.036315918,7456.65
315.334564209,7406.85
315.6328125,7332.925
315.931091309,7299.125
316.229309082,7187.175
316.527526855,7105.35
316.825744629,7068.375
317.123901367,6975.6
317.422088623,6935.875
317.720245361,6941.875
318.0184021,6950.975
318.316497803,6983.9
318.614654541,7017.35
318.912750244,7094.6
319.21081543,7069.65
319.50894165,7114.7
319.806945801,7089.975
320.104980469,7097.6
320.403045654,7101.575
320.701049805,7105.475
320.999023438,7074.975
321.297027588,7031.975
321.595001221,7012.025
321.892913818,6985.75
322.190887451,6915.175
322.488830566,6884.675
322.786712646,6848.075
323.084625244,6788.975
323.382507324,6774.4
323.680358887,6698.225
323.978210449,6620.275
324.276062012,6571.85
324.573852539,6520.975
324.871643066,6479.575
325.169464111,6445.925
325.467224121,6389.375
325.764984131,6339.85
326.062744141,6279.4
326.360473633,6197.225
326.658203125,6164.7
326.955871582,6099.925
327.253570557,6035.3
327.551239014,5992.625
327.848907471,5944.95
328.146514893,5890.45
328.444152832,5826.475
328.741790771,5795.75
329.039367676,5741.9
329.336914062,5695.775
329.634521484,5642.6
329.932067871,5597.975
330.229553223,5533.05
330.527160645,5495.9
330.824615479,5448.8
331.12210083,5401.15
331.419586182,5286.85
331.717041016,5251.625
332.014465332,5176.45
332.311920166,5187.875
332.609313965,5125.075
332.906707764,5106.1
333.204101562,5108.8
333.501495361,5097.525
333.798828125,5146.575
334.096160889,5200.625
334.39352417,5241.275
334.690795898,5274.8
334.988098145,5304.2
335.285400391,5360.55
335.582641602,5360.3
335.879882812,5392.3
336.177124023,5392.7
336.474334717,5470.175
336.77154541,5455.775
337.068725586,5475.05
337.365905762,5488.775
337.66305542,5503.85
337.960205078,5518.4
338.257324219,5513.075
338.554443359,5538.1
338.8515625,5549.725
339.148590088,5554.75
339.445648193,5578.25
339.742736816,5544.075
340.039764404,5528.15
340.336761475,5509.825
340.63381958,5462.125
340.930755615,5426.65
341.227722168,5360.825
341.524688721,5280.675
341.821624756,5238.375
342.118560791,5302.5
342.415496826,5358.85
342.712402344,5459.6
343.009246826,5579.025
343.306121826,5697.025
343.602966309,5724.65
343.899810791,5809.9
344.196624756,5885.325
344.493438721,5893.8
344.79019165,5946.1
345.086975098,5972.6
345.383758545,6005.025
345.680480957,6010.925
345.977203369,6022.9
346.273956299,6089.0
346.570617676,6031.35
346.86730957,6063.875
347.163970947,6043.6
347.460601807,6066.85
347.757232666,6093.65
348.053894043,6084.05
348.350463867,6029.025
348.647064209,6018.825
348.943634033,6009.525
349.24017334,6032.675
349.536712646,5962.225
349.833251953,5960.875
350.129760742,5942.6
350.426208496,5937.425
350.722747803,5927.65
351.019195557,5888.85
351.315612793,5884.0
351.612060547,5828.225
351.908508301,5805.025
352.204864502,5740.225
352.501281738,5702.0
352.797637939,5665.775
353.093963623,5588.425
353.390319824,5527.125
353.686645508,5443.4
353.982940674,5393.55
354.27923584,5395.725
354.575531006,5333.3
354.871765137,5319.225
355.167999268,5296.975
355.464233398,5300.225
355.760437012,5310.75
356.056640625,5303.2
356.352813721,5319.15
356.648956299,5328.025
356.945129395,5342.1
357.241271973,5342.275
357.537384033,5325.6
357.833496094,5309.375
358.129577637,5289.525
358.425628662,5261.325
358.721679688,5247.125
359.017730713,5244.175
359.313720703,5164.95
359.609710693,5167.75
359.905761719,5105.375
360.201721191,5082.225
360.497650146,5022.175
360.793609619,5012.65
361.089538574,4933.1
361.385437012,4858.225
361.681365967,4833.55
361.977233887,4787.875
362.273071289,4745.325
362.568908691,4653.325
362.864746094,4540.575
363.160552979,4444.825
363.456359863,4289.65
363.752166748,4176.275
364.047912598,4101.975
364.343658447,4070.575
364.639434814,4092.9
364.935119629,4150.275
365.230834961,4191.35
365.526550293,4217.15
365.822174072,4220.925
366.117858887,4249.975
366.413482666,4288.4
366.709075928,4301.325
367.004730225,4226.825
367.300292969,4210.175
367.595855713,4250.675
367.891448975,4161.2
368.186981201,4074.0
368.482513428,4054.475
368.778015137,4034.95
369.073547363,4003.725
369.36895752,4012.2
369.664428711,3915.35
369.95993042,3830.875
370.255310059,3787.0
370.550720215,3760.85
370.846160889,3741.275
371.14151001,3699.675
371.436859131,3679.85
371.73223877,3671.325
372.027557373,3668.4
372.322875977,3593.0
372.618164062,3554.125
372.913482666,3522.75
373.208709717,3511.8
373.503967285,3455.7
373.799194336,3427.375
374.094421387,3434.1
374.389648438,3397.175
374.684844971,3394.375
374.979980469,3445.6
375.275146484,3437.45
375.570281982,3461.225
375.865386963,3462.325
376.160522461,3410.7
376.455596924,3437.35
376.750640869,3505.95
377.045715332,3523.45
377.340759277,3557.9
377.635772705,3599.525
377.93081665,3623.4
378.225769043,3689.55
378.520751953,3729.925
378.815734863,3700.0
379.110656738,3854.7
379.405548096,3981.95
379.700500488,3851.75
379.995391846,3664.425
380.290252686,3721.925
380.585083008,3813.95
380.879974365,3853.925
381.17477417,3778.45
381.469543457,3719.55
381.764404297,3707.925
382.059143066,3745.7
382.353912354,3828.725
382.648651123,3899.95
382.943389893,3875.875
383.238067627,3728.325
383.532775879,3722.5
383.827484131,3674.8
384.12210083,3674.375
384.416778564,3639.4
384.711425781,3545.4
385.006011963,3581.05
385.300628662,3552.2
385.595184326,3641.05
385.88973999,3718.625
386.184295654,3787.1
386.478820801,3881.775
386.77331543,3951.975
387.067840576,4055.75
387.362335205,4117.95
387.656768799,4206.425
387.951202393,4224.55
388.245635986,4297.05
388.540039062,4368.05
388.834472656,4412.375
389.128875732,4320.875
389.423187256,4131.725
389.717559814,4075.95
390.011871338,4184.95
390.306182861,4196.525
390.600463867,4218.6
390.894775391,4269.1
391.189025879,4302.6
391.48324585,4295.925
391.777526855,4337.15
392.071685791,4530.6
392.365875244,4608.275
392.660064697,4674.3
392.95425415,4960.525
393.248382568,4936.0
393.542510986,4523.8
393.836608887,4371.425
394.130706787,4388.7
394.424804688,4331.35
394.71887207,4445.8
395.012878418,4405.625
395.306915283,4307.875
395.600921631,4270.725
395.894927979,4228.175
396.188903809,4280.925
396.482879639,4285.075
396.776794434,4462.0
397.070739746,4426.85
397.364654541,4453.25
397.658538818,4795.525
397.952423096,4801.875
398.246307373,4780.15
398.540100098,5250.0
398.833953857,5151.35
399.127746582,4714.2
399.421508789,4739.025
399.715301514,4666.375
400.009063721,4587.7
400.30279541,4449.9
400.596496582,4399.6
400.890258789,4539.6
401.183929443,4606.225
401.47756958,4515.625
401.771240234,4292.575
402.064880371,4290.575
402.35848999,4342.55
402.652130127,4261.05
402.945678711,4329.1
403.239257812,4293.475
403.532775879,4228.275
403.82635498,4282.425
404.119842529,4199.725
404.413360596,4190.175
404.706848145,4237.6
405.000274658,4169.275
405.293762207,4257.225
405.587188721,4302.8
405.880584717,4153.625
406.17401123,3995.475
406.467407227,3827.65
406.760742188,3824.825
407.054107666,3852.875
407.347442627,3784.45
407.640716553,3787.325
407.934051514,3827.475
408.227325439,3909.575
408.520568848,4081.75
408.813842773,4164.475
409.107086182,3982.325
409.400238037,3935.175
409.693450928,3870.025
409.986633301,3977.675
410.279754639,3900.525
410.572875977,3650.2
410.86605835,3591.9
411.159118652,3601.925
411.452209473,3623.8
411.745330811,3492.15
412.038360596,3424.4
412.331390381,3448.05
412.624420166,3479.2
412.917388916,3401.25
413.210388184,3248.75
413.503387451,3233.6
413.796295166,3131.3
414.089233398,2989.85
414.382141113,2921.7
414.675048828,2881.175
414.967926025,2931.825
415.260803223,2869.75
415.55368042,2902.7
415.846466064,2859.475
416.139282227,2957.1
416.432098389,3037.6
416.724853516,3048.55
417.017608643,2995.275
417.31036377,3005.175
417.603088379,3122.15
417.895782471,3087.15
418.188476562,3057.6
418.481140137,3124.725
